Attack Rate (per 1000),CFR (%),Cases,Date,Deaths,Governorate
19.2,0.5,23971,2017-07-10,110,Sana'a
19.187,0.1,63480,2017-08-21,63,Amanat Al Asimah
19.186,0.34,17709,2017-09-24,61,Aden
19.180999999999997,0.5,56720,2017-11-05,282,Ibb
19.163,0.5,56668,2017-11-04,282,Ibb
19.145,0.1,19315,2017-09-24,20,Lahj
19.133,0.32,57367,2017-11-19,184,Taizz
19.119,0.5,56537,2017-11-03,281,Ibb
19.118,0.34,17646,2017-09-23,60,Aden
19.116,0.95,11599,2017-09-22,110,Raymah
19.1,0.8,42363,2017-07-25,358,Hajjah
19.052,0.34,17585,2017-09-22,60,Aden
19.035,0.1,62977,2017-08-20,63,Amanat Al Asimah
19.004,0.95,11531,2017-09-21,110,Raymah
18.985,0.1,19153,2017-09-23,20,Lahj
18.977,0.34,17516,2017-09-21,60,Aden
18.974,0.5,56109,2017-10-30,281,Ibb
18.972,0.11,122869,2017-10-22,266,Al Hudaydah
18.914,0.5,55931,2017-10-29,281,Ibb
18.908,0.1,62557,2017-08-19,62,Amanat Al Asimah
18.9,0.5,28853,2017-07-03,145,Amran
18.9,0.3,11573,2017-07-21,31,Abyan
18.897000000000002,0.34,17442,2017-09-20,60,Aden
18.866,0.5,55789,2017-10-28,281,Ibb
18.8635,0.11,122167,2017-10-21,265,Al Hudaydah
18.851,0.1,62367,2017-08-18,62,Amanat Al Asimah
18.838,0.35,17387,2017-09-19,60,Aden
18.824,0.96,11422,2017-09-20,110,Raymah
18.824,0.96,11422,2017-09-19,110,Raymah
18.820999999999998,0.11,18988,2017-09-22,20,Lahj
18.798,0.1,62193,2017-08-17,62,Amanat Al Asimah
18.753,0.97,11379,2017-09-18,110,Raymah
18.7,0.8,14193,2017-07-05,108,Al Mahwit
18.691,0.51,55273,2017-10-25,280,Ibb
18.68,0.35,17242,2017-09-17,60,Aden
18.68,0.35,17242,2017-09-18,60,Aden
18.671,0.1,61771,2017-08-16,62,Amanat Al Asimah
18.648,0.97,11315,2017-09-17,110,Raymah
18.614,0.11,18779,2017-09-21,20,Lahj
18.6,0.9,41385,2017-07-23,357,Hajjah
18.6,0.5,23261,2017-07-07,110,Sana'a
18.6,0.9,41391,2017-07-24,357,Hajjah
18.563,0.35,17134,2017-09-16,60,Aden
18.554000000000002,0.1,61384,2017-08-15,62,Amanat Al Asimah
18.552,0.96,11257,2017-09-16,108,Raymah
18.5,0.3,11281,2017-07-20,31,Abyan
18.48,0.11,119684,2017-10-17,263,Al Hudaydah
18.472,0.35,17050,2017-09-15,60,Aden
18.463,0.96,11203,2017-09-15,108,Raymah
18.441,0.2,14202,2017-08-06,26,Al Bayda
18.424,0.11,18587,2017-09-20,20,Lahj
18.421,0.51,54474,2017-10-22,279,Ibb
18.4,0.9,40800,2017-07-22,356,Hajjah
18.4,0.5,23017,2017-07-06,109,Sana'a
18.397000000000002,0.35,16980,2017-09-14,60,Aden
18.387,0.97,11157,2017-09-14,108,Raymah
18.343,0.11,118798,2017-10-16,262,Al Hudaydah
18.328,0.35,16917,2017-09-13,60,Aden
18.32,0.51,54175,2017-10-21,279,Ibb
18.3,0.5,28058,2017-07-02,144,Amran
18.265,0.97,11083,2017-09-13,107,Raymah
18.225,0.36,16822,2017-09-12,60,Aden
18.224,0.11,18386,2017-09-19,20,Lahj
18.2,0.8,13811,2017-07-04,104,Al Mahwit
18.186,0.97,11035,2017-09-12,107,Raymah
18.17,0.1,60100,2017-08-13,61,Amanat Al Asimah
18.151,0.34,54422,2017-11-08,184,Taizz
18.139,0.36,16742,2017-09-11,60,Aden
18.1,0.5,22651,2017-07-05,108,Sana'a
18.058,0.97,10957,2017-09-11,106,Raymah
18.045,0.52,53361,2017-10-17,278,Ibb
18.0305,0.11,116772,2017-10-14,262,Al Hudaydah
18.016,0.34,54018,2017-11-07,184,Taizz
18.0,0.4,13573,2017-07-05,60,Al Dhale'e
17.991,0.36,16606,2017-09-10,60,Aden
17.99,0.34,53938,2017-11-06,184,Taizz
17.987000000000002,0.11,18146,2017-09-18,20,Lahj
17.976,0.52,53157,2017-10-16,278,Ibb
17.972,0.97,10905,2017-09-10,106,Raymah
17.925,0.34,53744,2017-11-05,184,Taizz
17.9,0.9,39787,2017-07-21,355,Hajjah
17.9,0.3,10965,2017-07-18,31,Abyan
17.9,0.3,10965,2017-07-19,31,Abyan
17.9,0.36,16522,2017-09-09,60,Aden
17.9,0.36,16522,2017-09-08,60,Aden
17.88,0.98,10849,2017-09-09,106,Raymah
17.852,0.34,53525,2017-11-04,184,Taizz
17.837,0.53,52746,2017-10-14,278,Ibb
17.805999999999997,0.37,16435,2017-09-07,60,Aden
17.8,0.5,27287,2017-07-01,143,Amran
17.8,0.5,22242,2017-07-04,108,Sana'a
17.787,0.11,17945,2017-09-17,20,Lahj
17.787,0.35,53332,2017-11-03,184,Taizz
17.779,0.98,10788,2017-09-08,106,Raymah
17.704,0.37,16341,2017-09-06,60,Aden
17.7,0.8,13465,2017-07-03,101,Al Mahwit
17.677,0.99,10726,2017-09-07,106,Raymah
17.64,0.37,16282,2017-09-05,60,Aden
17.637999999999998,0.53,52157,2017-10-11,278,Ibb
17.633,0.4,37399,2017-08-06,134,Dhamar
17.616,0.99,10689,2017-09-06,106,Raymah
17.615,0.11,17771,2017-09-16,20,Lahj
17.6,0.5,26866,2017-06-30,142,Amran
17.578,0.53,51981,2017-10-10,277,Ibb
17.552,0.37,16200,2017-09-04,60,Aden
17.5455,0.115,113632,2017-10-11,262,Al Hudaydah
17.524,0.53,51822,2017-10-09,277,Ibb
17.504,1.0,10621,2017-09-05,106,Raymah
17.5,0.9,38936,2017-07-19,353,Hajjah
17.5,0.9,38947,2017-07-20,353,Hajjah
17.5,0.5,26847,2017-06-29,142,Amran
17.5,0.5,21831,2017-07-03,105,Sana'a
17.5,0.2,13512,2017-08-03,26,Al Bayda
17.464000000000002,0.37,16119,2017-09-03,60,Aden
17.455,0.1,57751,2017-08-06,61,Amanat Al Asimah
17.4,0.8,13228,2017-07-02,101,Al Mahwit
17.4,0.54,51454,2017-10-08,277,Ibb
17.392,0.115,112638,2017-10-10,261,Al Hudaydah
17.375,0.35,52096,2017-10-29,183,Taizz
17.375,0.35,52096,2017-10-30,183,Taizz
17.375,0.11,17529,2017-09-15,20,Lahj
17.373,0.11,17527,2017-09-14,20,Lahj
17.358,0.37,16021,2017-09-02,59,Aden
17.342,1.01,10523,2017-09-04,106,Raymah
17.285999999999998,0.37,15955,2017-09-01,59,Aden
17.279,0.54,51097,2017-10-05,276,Ibb
17.276,0.35,51798,2017-10-28,183,Taizz
17.267,1.01,10477,2017-09-03,106,Raymah
17.221,0.35,51634,2017-10-25,183,Taizz
17.208,0.37,15883,2017-08-31,59,Aden
17.202,0.54,50868,2017-10-04,276,Ibb
17.174,1.02,10421,2017-09-02,106,Raymah
17.173,0.115,111219,2017-10-09,261,Al Hudaydah
17.128,0.54,50650,2017-10-03,276,Ibb
17.12,0.37,15802,2017-08-30,59,Aden
17.1,0.9,37990,2017-07-17,346,Hajjah
17.1,0.9,38001,2017-07-18,346,Hajjah
17.054000000000002,1.02,10348,2017-09-01,106,Raymah
17.032,0.36,51066,2017-10-22,183,Taizz
17.014,0.38,15704,2017-08-29,59,Aden
17.0,0.9,37647,2017-07-16,345,Hajjah
17.0,0.8,12936,2017-07-01,100,Al Mahwit
16.965999999999998,0.12,17116,2017-09-13,20,Lahj
16.95,0.36,50822,2017-10-21,183,Taizz
16.936,0.55,50082,2017-10-02,276,Ibb
16.936,0.55,50082,2017-10-01,276,Ibb
16.91,0.38,15608,2017-08-28,59,Aden
16.9,0.3,10360,2017-07-17,31,Abyan
16.9,0.5,21157,2017-07-02,103,Sana'a
16.9,0.2,13050,2017-08-01,26,Al Bayda
16.874000000000002,1.04,10239,2017-08-31,106,Raymah
16.859,0.55,49854,2017-09-30,276,Ibb
16.8175,0.12,108917,2017-10-08,258,Al Hudaydah
16.807000000000002,0.38,15513,2017-08-27,59,Aden
16.8,0.1,55563,2017-08-03,61,Amanat Al Asimah
16.783,0.36,50321,2017-10-17,183,Taizz
16.767,1.04,10174,2017-08-30,106,Raymah
16.764,1.04,10172,2017-08-29,106,Raymah
16.732,0.36,50169,2017-10-16,183,Taizz
16.729,0.12,16877,2017-09-12,20,Lahj
16.727999999999998,0.56,49468,2017-09-28,275,Ibb
16.7,0.2,12872,2017-07-31,26,Al Bayda
16.7,0.4,35383,2017-08-03,133,Dhamar
16.7,0.2,12871,2017-07-30,26,Al Bayda
16.7,0.9,37018,2017-07-15,345,Hajjah
16.668,0.56,49289,2017-09-27,275,Ibb
16.66,1.05,10109,2017-08-28,106,Raymah
16.619,0.37,49828,2017-10-14,183,Taizz
16.6,0.8,12648,2017-06-30,99,Al Mahwit
16.592,0.55,49066,2017-09-26,272,Ibb
16.543,1.06,10038,2017-08-27,106,Raymah
16.5245,0.12,107019,2017-10-05,255,Al Hudaydah
16.514,0.56,48835,2017-09-25,272,Ibb
16.51,0.39,15239,2017-08-26,59,Aden
16.5,0.9,36643,2017-07-14,345,Hajjah
16.5,0.1,54651,2017-08-01,60,Amanat Al Asimah
16.491,0.12,16637,2017-09-11,20,Lahj
16.438,0.56,48608,2017-09-24,272,Ibb
16.41,1.06,9957,2017-08-26,106,Raymah
16.4,0.2,12602,2017-07-29,26,Al Bayda
16.4,0.6,25156,2017-06-28,140,Amran
16.4,0.3,10001,2017-07-16,31,Abyan
16.4,0.5,20546,2017-07-01,99,Sana'a
16.4,0.5,12375,2017-07-04,57,Al Dhale'e
16.4,0.2,12599,2017-07-28,26,Al Bayda
16.4,0.5,12360,2017-07-02,57,Al Dhale'e
16.4,0.5,12371,2017-07-03,57,Al Dhale'e
16.393,0.12,106169,2017-10-04,254,Al Hudaydah
16.357,0.37,49043,2017-10-11,183,Taizz
16.317,0.56,48253,2017-09-23,271,Ibb
16.3,0.3,9994,2017-07-15,31,Abyan
16.3,0.5,20361,2017-06-30,99,Sana'a
16.3,1.0,36136,2017-07-13,344,Hajjah
16.3,0.1,53975,2017-07-31,60,Amanat Al Asimah
16.28,0.12,16424,2017-09-10,20,Lahj
16.229,0.56,47991,2017-09-22,270,Ibb
16.227,0.12,105092,2017-10-03,254,Al Hudaydah
16.194000000000003,0.38,48553,2017-10-09,183,Taizz
16.194000000000003,0.38,48553,2017-10-10,183,Taizz
16.16,0.56,47787,2017-09-21,269,Ibb
16.118,0.12,16261,2017-09-09,20,Lahj
16.1,0.2,12435,2017-07-27,26,Al Bayda
16.1,0.4,34230,2017-08-01,132,Dhamar
16.09,0.57,47580,2017-09-20,269,Ibb
16.037,0.38,48083,2017-10-08,183,Taizz
16.027,0.57,47393,2017-09-19,268,Ibb
16.0,0.2,12320,2017-07-26,26,Al Bayda
15.949000000000002,0.12,16090,2017-09-08,20,Lahj
15.947000000000001,0.125,103280,2017-10-02,254,Al Hudaydah
15.947000000000001,0.125,103280,2017-10-01,254,Al Hudaydah
15.935,0.57,47121,2017-09-18,267,Ibb
15.9,1.0,35336,2017-07-12,338,Hajjah
15.9,0.4,33647,2017-07-31,132,Dhamar
15.9,0.8,12128,2017-06-29,97,Al Mahwit
15.9,0.5,19898,2017-06-29,99,Sana'a
15.9,0.6,24373,2017-06-27,139,Amran
15.9,1.0,35310,2017-07-11,338,Hajjah
15.880999999999998,0.38,47616,2017-10-05,183,Taizz
15.869000000000002,0.57,46926,2017-09-17,267,Ibb
15.827,0.38,47453,2017-10-04,182,Taizz
15.815,0.39,15130,2017-08-24,59,Aden
15.8,0.2,12165,2017-07-25,26,Al Bayda
15.8,0.3,9678,2017-07-14,31,Abyan
15.8,0.1,52415,2017-07-30,60,Amanat Al Asimah
15.795,0.125,102294,2017-09-30,253,Al Hudaydah
15.777000000000001,0.57,46656,2017-09-16,266,Ibb
15.734000000000002,0.39,47174,2017-10-03,182,Taizz
15.731,0.13,15870,2017-09-07,20,Lahj
15.728,0.13,15867,2017-09-06,20,Lahj
15.705,0.57,46442,2017-09-15,266,Ibb
15.7,0.1,51900,2017-07-29,60,Amanat Al Asimah
15.7,0.39,15020,2017-08-23,59,Aden
15.633,0.57,46229,2017-09-14,265,Ibb
15.6,0.1,51571,2017-07-28,60,Amanat Al Asimah
15.6,0.4,33040,2017-07-30,131,Dhamar
15.58,0.4,14905,2017-08-22,59,Aden
15.564,0.57,46025,2017-09-13,264,Ibb
15.5515,0.125,100717,2017-09-28,249,Al Hudaydah
15.533,0.39,46573,2017-10-02,180,Taizz
15.533,0.39,46573,2017-10-01,180,Taizz
15.515,0.13,15653,2017-09-05,20,Lahj
15.5,0.2,11953,2017-07-24,26,Al Bayda
15.5,0.8,11763,2017-06-28,96,Al Mahwit
15.479000000000001,1.08,9810,2017-08-24,106,Raymah
15.448,0.38,14779,2017-08-21,56,Aden
15.435,0.58,45643,2017-09-12,264,Ibb
15.4015,0.125,99747,2017-09-27,248,Al Hudaydah
15.4,0.1,50835,2017-07-26,60,Amanat Al Asimah
15.4,0.1,51083,2017-07-27,60,Amanat Al Asimah
15.4,1.0,34249,2017-07-10,335,Hajjah
15.367,0.39,46076,2017-09-30,180,Taizz
15.365,1.08,9738,2017-08-23,105,Raymah
15.33,0.36,14666,2017-08-20,53,Aden
15.324000000000002,0.58,45314,2017-09-11,262,Ibb
15.31,0.13,15446,2017-09-04,20,Lahj
15.3,0.4,32452,2017-07-29,130,Dhamar
15.3,0.2,11774,2017-07-23,26,Al Bayda
15.3,0.6,23402,2017-06-26,137,Amran
15.3,0.5,19130,2017-06-28,98,Sana'a
15.23,1.09,9652,2017-08-22,105,Raymah
15.214,0.36,14555,2017-08-19,53,Aden
15.2,0.1,50331,2017-07-25,60,Amanat Al Asimah
15.1905,0.125,98381,2017-09-26,248,Al Hudaydah
15.177,0.58,44881,2017-09-10,262,Ibb
15.135,0.36,14479,2017-08-18,52,Aden
15.118,1.1,9581,2017-08-21,105,Raymah
15.11,0.4,45303,2017-09-28,180,Taizz
15.104000000000001,0.13,15238,2017-09-03,20,Lahj
15.1,0.1,49850,2017-07-24,60,Amanat Al Asimah
15.067,0.36,14414,2017-08-17,52,Aden
15.019,0.4,45030,2017-09-27,180,Taizz
15.0075,0.125,97193,2017-09-25,247,Al Hudaydah
15.0,0.4,31817,2017-07-28,130,Dhamar
15.0,0.2,11580,2017-07-22,26,Al Bayda
15.0,0.3,9139,2017-07-13,30,Abyan
14.991,0.59,44331,2017-09-09,262,Ibb
14.979000000000001,0.36,14330,2017-08-16,52,Aden
14.977,1.11,9492,2017-08-20,105,Raymah
14.937999999999999,0.4,44788,2017-09-26,180,Taizz
14.923,0.59,44128,2017-09-08,262,Ibb
14.9,0.5,11196,2017-07-01,54,Al Dhale'e
14.9,0.8,11320,2017-06-27,95,Al Mahwit
14.9,0.6,22830,2017-06-25,133,Amran
14.9,0.5,11192,2017-06-29,54,Al Dhale'e
14.9,0.5,11195,2017-06-30,54,Al Dhale'e
14.9,0.5,18672,2017-06-27,98,Sana'a
14.9,0.1,49311,2017-07-23,60,Amanat Al Asimah
14.89,0.13,15022,2017-09-02,20,Lahj
14.879000000000001,0.37,14234,2017-08-15,52,Aden
14.842,0.13,96123,2017-09-24,247,Al Hudaydah
14.84,0.4,44495,2017-09-25,180,Taizz
14.812000000000001,0.6,43801,2017-09-07,262,Ibb
14.81,1.12,9386,2017-08-19,105,Raymah
14.81,0.6,43794,2017-09-06,262,Ibb
14.8,0.1,48916,2017-07-22,60,Amanat Al Asimah
14.8,0.2,11382,2017-07-21,26,Al Bayda
14.78,0.13,14911,2017-09-01,20,Lahj
14.710999999999999,0.6,43501,2017-09-05,262,Ibb
14.7,0.4,31260,2017-07-27,129,Dhamar
14.68,0.4,14040,2017-08-13,52,Aden
14.665999999999999,0.41,43973,2017-09-24,180,Taizz
14.6475,0.13,94864,2017-09-23,245,Al Hudaydah
14.64,1.13,9278,2017-08-18,105,Raymah
14.612,0.61,43210,2017-09-04,262,Ibb
14.602,0.14,14731,2017-08-31,20,Lahj
14.6,0.2,11261,2017-07-20,26,Al Bayda
14.6,0.1,48430,2017-07-21,60,Amanat Al Asimah
14.559000000000001,0.41,43652,2017-09-23,180,Taizz
14.517999999999999,1.13,9201,2017-08-17,104,Raymah
14.5,0.1,48100,2017-07-20,60,Amanat Al Asimah
14.5,0.5,18145,2017-06-26,97,Sana'a
14.5,0.3,8855,2017-07-12,29,Abyan
14.489,0.61,42845,2017-09-03,262,Ibb
14.47,0.41,43384,2017-09-22,180,Taizz
14.465,0.13,93681,2017-09-22,244,Al Hudaydah
14.440999999999999,0.14,14569,2017-08-30,20,Lahj
14.427999999999999,0.42,43259,2017-09-21,180,Taizz
14.4,0.4,30635,2017-07-26,129,Dhamar
14.4,0.2,11063,2017-07-19,26,Al Bayda
14.4,1.0,31907,2017-07-07,325,Hajjah
14.4,0.1,47647,2017-07-19,60,Amanat Al Asimah
14.4,0.6,22089,2017-06-24,133,Amran
14.368,0.61,42487,2017-09-02,259,Ibb
14.328499999999998,0.13,92797,2017-09-21,244,Al Hudaydah
14.3,0.9,10892,2017-06-26,93,Al Mahwit
14.299000000000001,1.15,9062,2017-08-16,104,Raymah
14.265999999999998,0.61,42188,2017-09-01,259,Ibb
14.24,0.14,14366,2017-08-29,20,Lahj
14.2,0.4,30039,2017-07-25,128,Dhamar
14.2,0.2,10931,2017-07-18,26,Al Bayda
14.2,0.1,46985,2017-07-18,59,Amanat Al Asimah
14.18,0.61,41932,2017-08-31,257,Ibb
14.172,0.135,91783,2017-09-20,244,Al Hudaydah
14.168,0.4,13554,2017-08-06,52,Aden
14.149000000000001,1.15,8967,2017-08-15,103,Raymah
14.1,1.0,31329,2017-07-06,312,Hajjah
14.1,0.5,10610,2017-06-28,54,Al Dhale'e
14.1,0.3,8602,2017-07-11,28,Abyan
14.071,0.62,41610,2017-08-30,257,Ibb
14.026,0.14,14150,2017-08-28,20,Lahj
14.013499999999999,0.135,90757,2017-09-19,244,Al Hudaydah
14.0,0.1,46477,2017-07-17,59,Amanat Al Asimah
14.0,0.6,21426,2017-06-23,133,Amran
13.94,0.62,41223,2017-08-29,257,Ibb
13.9,0.4,29426,2017-07-24,126,Dhamar
13.9,0.5,17418,2017-06-25,95,Sana'a
13.899000000000001,0.43,41672,2017-09-20,180,Taizz
13.898,0.43,41671,2017-09-19,180,Taizz
13.86,0.135,89763,2017-09-18,244,Al Hudaydah
13.85,1.2,8778,2017-08-13,101,Raymah
13.8425,0.07,16018,2018-02-18,22,Al Jawf
13.815999999999999,0.43,41424,2017-09-18,179,Taizz
13.807,0.63,40828,2017-08-28,256,Ibb
13.8,0.2,10607,2017-07-17,24,Al Bayda
13.8,0.8,10500,2017-06-25,89,Al Mahwit
13.8,0.2,10606,2017-07-16,24,Al Bayda
13.8,0.1,45701,2017-07-16,57,Amanat Al Asimah
13.8,0.4,13239,2017-08-03,52,Aden
13.796500000000002,0.07,15965,2018-02-11,22,Al Jawf
13.7895,0.07,15957,2018-02-04,22,Al Jawf
13.771500000000001,0.0,15936,2018-01-28,22,Al Jawf
13.729000000000001,0.14,13851,2017-08-27,20,Lahj
13.7135,0.07,15869,2018-01-21,22,Al Jawf
13.702,0.135,88741,2017-09-17,244,Al Hudaydah
13.7,0.6,17134,2017-06-24,95,Sana'a
13.7,0.4,13115,2017-08-01,52,Aden
13.7,0.1,45227,2017-07-15,56,Amanat Al Asimah
13.687000000000001,0.63,40474,2017-08-27,253,Ibb
13.6775,0.07,15827,2018-01-14,22,Al Jawf
13.672,0.07,15821,2018-01-07,22,Al Jawf
13.647,0.07,15792,2017-12-31,22,Al Jawf
13.6,0.2,10448,2017-07-15,24,Al Bayda
13.6,1.0,30271,2017-07-05,308,Hajjah
13.6,0.4,13022,2017-07-31,52,Aden
13.6,0.4,28829,2017-07-23,126,Dhamar
13.564,0.63,40111,2017-08-26,253,Ibb
13.536,0.44,40585,2017-09-17,179,Taizz
13.5295,0.14,87624,2017-09-16,243,Al Hudaydah
13.5,0.3,8270,2017-07-10,27,Abyan
13.5,0.9,10305,2017-06-24,88,Al Mahwit
13.5,0.5,10183,2017-06-27,52,Al Dhale'e
13.5,0.1,44755,2017-07-14,56,Amanat Al Asimah
13.5,0.4,12932,2017-07-30,52,Aden
13.462,0.44,40364,2017-09-16,179,Taizz
13.460999999999999,0.44,40361,2017-09-15,179,Taizz
13.4,0.1,44187,2017-07-13,56,Amanat Al Asimah
13.4,0.4,12818,2017-07-29,52,Aden
13.4,1.0,29800,2017-07-04,304,Hajjah
13.3835,0.07,15487,2017-12-17,22,Al Jawf
13.368,0.45,40082,2017-09-14,179,Taizz
13.367,0.14,86571,2017-09-15,241,Al Hudaydah
13.3,0.6,16641,2017-06-23,95,Sana'a
13.3,0.2,10216,2017-07-14,24,Al Bayda
13.3,0.4,28129,2017-07-22,126,Dhamar
13.298,0.14,13416,2017-08-26,19,Lahj
13.265,0.44,39771,2017-09-13,176,Taizz
13.232000000000001,0.14,85697,2017-09-14,241,Al Hudaydah
13.204,0.44,39589,2017-09-12,176,Taizz
13.2,1.0,29255,2017-07-03,297,Hajjah
13.2,0.1,43578,2017-07-12,56,Amanat Al Asimah
13.2,0.8,10035,2017-06-23,77,Al Mahwit
13.2,0.4,12603,2017-07-27,52,Aden
13.2,0.4,12603,2017-07-28,52,Aden
13.144,0.44,39411,2017-09-11,175,Taizz
13.1,0.6,19965,2017-06-21,129,Amran
13.1,1.0,29095,2017-07-02,288,Hajjah
13.1,0.4,12501,2017-07-26,52,Aden
13.1,0.2,10117,2017-07-13,24,Al Bayda
13.07,1.2,8283,2017-08-06,99,Raymah
13.0545,0.145,84545,2017-09-13,241,Al Hudaydah
12.999,0.45,38975,2017-09-10,175,Taizz
12.921,0.45,38742,2017-09-09,175,Taizz
12.92,0.45,38737,2017-09-08,175,Taizz
12.9,0.2,9936,2017-07-12,24,Al Bayda
12.9,0.5,27465,2017-07-21,126,Dhamar
12.9,0.1,42765,2017-07-11,56,Amanat Al Asimah
12.9,0.4,12343,2017-07-25,52,Aden
12.9,0.5,9746,2017-06-26,51,Al Dhale'e
12.888499999999999,0.145,83472,2017-09-12,241,Al Hudaydah
12.882,0.45,38623,2017-09-07,175,Taizz
12.833,0.64,39337,2017-08-24,253,Ibb
12.790999999999999,0.46,38351,2017-09-06,175,Taizz
12.708,0.145,82301,2017-09-11,241,Al Hudaydah
12.7,0.4,12154,2017-07-24,52,Aden
12.7,0.5,26923,2017-07-20,126,Dhamar
12.7,0.1,42142,2017-07-10,56,Amanat Al Asimah
12.696,0.46,38067,2017-09-05,175,Taizz
12.694,0.075,14689,2017-11-26,22,Al Jawf
12.683,0.65,38875,2017-08-23,253,Ibb
12.6,1.2,7983,2017-08-03,95,Raymah
12.592,0.66,38598,2017-08-22,253,Ibb
12.568,0.46,37683,2017-09-04,175,Taizz
12.536,0.15,81187,2017-09-10,241,Al Hudaydah
12.517000000000001,0.47,37529,2017-09-03,175,Taizz
12.5,0.4,11987,2017-07-23,52,Aden
12.5,0.7,19147,2017-06-20,127,Amran
12.5,1.0,27672,2017-07-01,288,Hajjah
12.492,0.14,13148,2017-08-24,19,Lahj
12.472000000000001,0.47,37395,2017-09-02,175,Taizz
12.443,0.47,37309,2017-09-01,175,Taizz
12.412,0.47,37214,2017-08-31,175,Taizz
12.401,0.66,38012,2017-08-21,252,Ibb
12.4,1.2,7846,2017-08-01,95,Raymah
12.4,0.8,9466,2017-06-21,77,Al Mahwit
12.4,0.4,7582,2017-07-07,27,Abyan
12.4,0.5,26343,2017-07-19,124,Dhamar
12.395999999999999,0.075,14344,2017-11-19,22,Al Jawf
12.389000000000001,0.47,37145,2017-08-30,175,Taizz
12.388499999999999,0.15,80232,2017-09-09,240,Al Hudaydah
12.335999999999999,0.67,37813,2017-08-20,252,Ibb
12.32,0.47,36938,2017-08-29,175,Taizz
12.3,0.1,40840,2017-07-07,54,Amanat Al Asimah
12.3,0.4,11812,2017-07-22,52,Aden
12.253499999999999,0.15,79360,2017-09-08,240,Al Hudaydah
12.253,0.15,12897,2017-08-23,19,Lahj
12.244000000000002,0.48,36710,2017-08-28,175,Taizz
12.237,0.67,37510,2017-08-19,252,Ibb
12.2,0.3,9383,2017-07-10,24,Al Bayda
12.2,1.0,27158,2017-06-30,268,Hajjah
12.2,0.1,40477,2017-07-06,54,Amanat Al Asimah
12.2,0.6,15251,2017-06-21,87,Sana'a
12.2,0.3,9385,2017-07-11,24,Al Bayda
12.2,1.2,7728,2017-07-30,95,Raymah
12.2,1.2,7758,2017-07-31,95,Raymah
12.2,0.5,9171,2017-06-25,49,Al Dhale'e
12.184000000000001,0.67,37347,2017-08-18,252,Ibb
12.1525,0.15,78706,2017-09-07,239,Al Hudaydah
12.148,0.68,37237,2017-08-17,252,Ibb
12.142999999999999,0.48,36409,2017-08-27,175,Taizz
12.1,0.4,11614,2017-07-21,52,Aden
12.1,0.8,9214,2017-06-20,77,Al Mahwit
12.1,0.1,39972,2017-07-05,53,Amanat Al Asimah
12.1,0.5,25683,2017-07-18,124,Dhamar
12.1,1.2,7651,2017-07-29,94,Raymah
12.088,0.68,37054,2017-08-16,251,Ibb
12.058,0.155,78091,2017-09-06,239,Al Hudaydah
12.027000000000001,0.68,36864,2017-08-15,250,Ibb
12.017000000000001,0.49,36031,2017-08-26,175,Taizz
12.009,0.14,12640,2017-08-22,18,Lahj
12.0,0.8,9116,2017-06-19,77,Al Mahwit
12.0,0.7,18311,2017-06-19,123,Amran
12.0,1.2,7574,2017-07-28,94,Raymah
12.0,0.6,15040,2017-06-20,86,Sana'a
11.933499999999999,0.155,77286,2017-09-05,239,Al Hudaydah
11.9,0.4,11431,2017-07-20,48,Aden
11.9,0.1,39316,2017-07-04,53,Amanat Al Asimah
11.9,0.4,7293,2017-07-06,27,Abyan
11.9,1.2,7515,2017-07-27,92,Raymah
11.87,0.7,36378,2017-08-13,245,Ibb
11.857999999999999,0.08,13722,2017-11-08,22,Al Jawf
11.828,0.05,10706,2018-01-28,5,Sa'ada
11.828,0.05,10706,2018-02-11,5,Sa'ada
11.828,0.05,10706,2018-02-04,5,Sa'ada
11.828,0.05,10706,2018-02-18,5,Sa'ada
11.827,0.05,10705,2018-01-21,5,Sa'ada
11.825,0.05,10703,2018-01-14,5,Sa'ada
11.824000000000002,0.05,10702,2018-01-07,5,Sa'ada
11.816500000000001,0.155,76528,2017-09-04,239,Al Hudaydah
11.8075,0.08,13663,2017-11-07,22,Al Jawf
11.8,0.5,24935,2017-07-17,119,Dhamar
11.8,0.5,8896,2017-06-24,46,Al Dhale'e
11.763,0.05,10647,2017-12-31,5,Sa'ada
11.7545,0.08,13602,2017-11-06,22,Al Jawf
11.712,0.16,75850,2017-09-03,239,Al Hudaydah
11.703499999999998,0.08,13543,2017-11-05,21,Al Jawf
11.7,0.6,14646,2017-06-19,83,Sana'a
11.7,1.2,7415,2017-07-26,91,Raymah
11.7,0.3,9028,2017-07-07,24,Al Bayda
11.7,0.1,38638,2017-07-03,53,Amanat Al Asimah
11.6515,0.08,13483,2017-11-04,21,Al Jawf
11.6275,0.16,75303,2017-09-02,239,Al Hudaydah
11.6,0.3,8898,2017-07-06,24,Al Bayda
11.6,0.9,8822,2017-06-18,77,Al Mahwit
11.6,1.2,7340,2017-07-25,91,Raymah
11.597999999999999,0.49,35483,2017-08-24,175,Taizz
11.590499999999999,0.08,13412,2017-11-03,21,Al Jawf
11.543,0.14,12150,2017-08-21,17,Lahj
11.5275,0.16,74657,2017-09-01,239,Al Hudaydah
11.523,0.5,35255,2017-08-23,175,Taizz
11.5,1.3,7269,2017-07-24,91,Raymah
11.5,0.1,37981,2017-07-02,53,Amanat Al Asimah
11.5,0.4,10997,2017-07-18,48,Aden
